num_employees,annual_revenue,avg_employee_salary,expenses_total,customer_growth_rate,customer_retention_rate,digital_spending_ratio,years_in_operation,profit_to_expense_ratio,revenue_growth_rate,region_Urban,sector_Healthcare,sector_Manufacturing,sector_Retail,sector_Tech,tech_adoption_level_Low,tech_adoption_level_Medium,remote_work_policy_None,remote_work_policy_Partial
459,154457,1478,88743,0.989708268397434,0.5785131862849114,0.46620116927636146,23,0.2668182149464742,0.595444018225157,True,False,True,False,False,False,False,False,True
164,421512,1017,405011,0.9668639567187033,0.08281296359507939,0.7373813438870674,6,0.12534137845374027,0.47738004570376674,False,False,True,False,False,False,False,False,True
15,909998,1282,280708,0.18968180735562556,0.03142197738894559,0.514400641416545,26,0.7947354701076591,0.336754088301008,False,True,False,False,False,True,False,False,True
142,328860,3331,260005,0.9466655450784626,0.10784906358390944,0.3604162426774973,11,0.9506956115027869,0.4431460536431819,True,False,False,False,True,True,False,False,False
461,880584,4680,49603,0.6922619040119661,0.5914908532954489,0.3495606594971936,19,0.22626510547348433,0.46277450544700316,True,True,False,False,False,True,False,False,True
82,31382,637,436215,0.40884316553323397,0.06187160490446142,0.20964166385757987,16,0.7655235118905177,0.33183121148259953,False,False,False,True,False,False,False,False,False
81,81675,1253,460853,0.7396309321609413,0.5681405968320414,0.8856115980123354,2,0.43700250991439193,0.5085100165029255,False,False,False,False,False,False,False,False,False
445,551707,3453,363547,0.9001409657065468,0.6525410198647009,0.41415382899448006,7,0.3552145629518314,0.6694494569984748,True,False,False,False,False,False,True,False,True
258,86238,2955,132585,0.180141553798975,0.14757678150500697,0.7523629368501714,26,0.9868848348058662,0.42772735504093173,False,False,False,False,True,False,True,False,True
413,230825,3334,197087,0.19598426137766112,0.4884327427497238,0.5737620964523165,26,0.34587949909413773,0.37984264697253856,False,False,False,True,False,False,True,True,False
262,699651,1079,259791,0.4087207622276604,0.963879929633463,0.7540936521545726,21,0.6610297152855868,0.5187087865336446,True,False,False,False,True,False,True,True,False
324,279541,3755,274468,0.1692117713350707,0.8364884465003247,0.32090994591023037,6,0.7127980885465253,0.459523815383169,True,False,False,True,False,False,True,True,False
295,325032,3766,16491,0.36039748570581576,0.7233643474773853,0.7520087535303261,15,0.7730291207749918,0.48672872228824693,True,False,False,False,True,False,True,False,False
267,40169,895,342373,0.6456915270625141,0.5177351244593374,0.7899682932223479,25,0.8620073316278526,0.5920611528666178,True,False,True,False,False,False,True,True,False
89,591470,2437,213531,0.8128181253338548,0.3942747559329909,0.1042800828590188,13,0.5661866693314358,0.2672115058131459,True,True,False,False,False,True,False,False,False
150,883908,3089,35600,0.3019349376853995,0.4514347361212232,0.09146378010995282,7,0.6043968381136641,0.20283203518276927,True,False,False,False,False,False,True,False,False
327,833681,3534,65179,0.281730683804838,0.7646100078525092,0.9854957188221397,20,0.7111373622384597,0.6122086260572587,True,False,False,False,False,False,False,False,False
46,164413,669,259590,0.7797429643891776,0.5542979617584046,0.1179540032476949,27,0.14888742333988103,0.18179790014678465,False,False,False,True,False,False,False,False,True
378,867035,2837,405088,0.3810262260025091,0.7646539852926293,0.6848408703715443,25,0.2000504225141212,0.40900014102806925,True,False,True,False,False,False,False,False,False
129,182216,3739,175130,0.8184753678688415,0.9698729704330027,0.7478132317487834,3,0.7643100058174797,0.5465513503226641,True,False,False,True,False,True,False,True,False
171,459988,3915,131047,0.9933803203292133,0.6405141507713107,0.0635108160882144,15,0.13496534104846136,0.3029021347913035,False,False,True,False,False,False,False,True,False
429,84360,4068,466889,0.979668675983717,0.6031035574102064,0.7465109329889849,20,0.6884676550935291,0.7482932059197612,True,False,False,True,False,False,False,True,False
245,542732,3716,12358,0.662686954847289,0.406161948509834,0.419514945854895,26,0.032414074059918474,0.4338052726026055,True,False,False,False,True,True,False,True,False
463,443863,3984,72343,0.37521321137745056,0.19675395318873823,0.2746740034450297,3,0.337547631877552,0.36983302034685556,True,False,False,False,True,False,False,False,False
491,128662,2341,246258,0.06548985947676267,0.37420074224714484,0.665330643864542,26,0.6622443977647576,0.5140224782287411,True,False,False,False,False,True,False,True,False
284,774776,4260,27503,0.7380406327170608,0.5200971905153647,0.8331244890188889,27,0.7067139822708034,0.6371881296876625,False,False,False,True,False,False,False,False,False
192,103843,3526,474611,0.977967241053244,0.034855657321945066,0.572794502388606,15,0.6301168668443154,0.56788345748649,True,False,False,True,False,False,False,False,True
306,802406,4465,456010,0.06798446321562812,0.47580502482229226,0.870627599603582,28,0.4415396882954863,0.5447028771019823,False,False,False,False,True,False,True,True,False
23,641438,2101,53268,0.006167710620640143,0.8621493274149786,0.022355959345148446,3,0.25467156501725596,0.07625343671901627,False,False,False,True,False,False,False,False,False
72,436599,1646,311049,0.8317761965817175,0.9766243625336244,0.73860478857375,28,0.6132976987608473,0.5261051994687092,True,False,False,False,False,False,True,False,False
222,785908,4826,325812,0.10225896203823714,0.8555486723108501,0.16940247508143536,15,0.18497276777449267,0.24368100489158417,True,False,False,False,False,False,True,False,False
106,624114,3184,154306,0.08162298044557947,0.17198174601653748,0.2860739554349817,1,0.06026616551925057,0.24944236512112505,False,False,False,True,False,False,False,True,False
46,479768,611,208687,0.9103360682231786,0.1550131917653036,0.5722523888883749,21,0.019602612613371928,0.26099649932623026,True,False,False,False,False,False,False,True,False
292,889080,1092,450966,0.07956081167188134,0.3933122012395509,0.2744451069643703,20,0.2677326837573508,0.3680777971330088,True,False,False,False,False,True,False,True,False
171,230121,2939,425191,0.11401765477542614,0.2254304705916509,0.16815385428317242,11,0.02996630308267212,0.1697089832554479,False,False,False,True,False,False,True,False,False
113,925460,1738,464095,0.5695736752696933,0.6759945041206126,0.8854982188414477,25,0.24920867217977394,0.3276711674686468,True,False,False,True,False,False,False,False,False
498,930581,3294,464380,0.7568141730332912,0.08455810447563994,0.9067234503062496,4,0.2894055360597102,0.7129534786806219,False,False,False,False,True,False,True,False,True
40,827922,2914,89104,0.3995722587142272,0.4437192495366791,0.036371417752842694,19,0.34493329979497844,0.12006003625609234,False,False,False,False,True,False,True,False,False
236,770723,2629,291250,0.42058916069039043,0.2803562462194098,0.5001211441849805,22,0.7134802102972821,0.4436351811605214,True,False,True,False,False,False,False,False,False
233,654001,3353,206589,0.6326259871511386,0.5954028869998208,0.20367883115443186,28,0.4413120334313241,0.45438752237734026,False,False,False,True,False,False,False,False,True
357,60612,3369,493820,0.5054252948307812,0.7970650197939658,0.8634087939467937,28,0.9853009469574264,0.57076241380138,False,False,True,False,False,False,True,True,False
168,629762,4098,494467,0.018628292777717492,0.92356314168147,0.4625212570681456,10,0.9473568575700185,0.35351275611029187,True,False,False,True,False,False,False,False,False
391,303303,4303,199850,0.11358318627219988,0.9638527342220857,0.4784577427931307,27,0.9815372863673664,0.4773793537462443,False,False,True,False,False,False,True,False,True
77,568998,2026,59438,0.5816000155254027,0.35119453397399425,0.6274726631699769,21,0.4122295951654372,0.36959963192793804,False,True,False,False,False,True,False,False,False
140,936310,2469,311541,0.7936625096978661,0.8558477818304696,0.05562407688505944,4,0.044202590239462936,0.19178631681925162,False,False,False,True,False,True,False,False,True
357,642384,1451,182582,0.7631031454299559,0.5919630687122102,0.12729807431869578,16,0.8602976574490008,0.4687356495835412,True,False,False,False,False,False,False,True,False
383,214417,2002,430640,0.740056559293645,0.692255414544123,0.4983851618867119,1,0.43488636594138197,0.45683843835030513,True,False,True,False,False,False,True,False,False
74,216463,4967,443675,0.771272616208134,0.8511305666603497,0.9667069159129191,27,0.6411615556689395,0.5130774092340208,True,True,False,False,False,True,False,False,True
429,898844,3836,493970,0.04444347632452306,0.13011320989508224,0.8436055696392095,13,0.8434273653698955,0.5241262630832855,True,True,False,False,False,False,True,True,False
491,624212,609,499886,0.8951015649625885,0.9474072680322441,0.8893611551466305,19,0.6073064284771804,0.7607435563759813,True,False,False,False,True,False,False,False,True
200,273602,4486,314419,0.8892831052116746,0.5473970904182257,0.1371550266587761,14,0.7369028900992327,0.34209746766196986,False,True,False,False,False,True,False,False,True
273,922425,2854,55034,0.531923989097614,0.33600331754159773,0.9586239144504125,13,0.24874829965842127,0.5398470872608744,False,False,True,False,False,True,False,False,False
53,302668,725,200450,0.24859433226876537,0.33873126040948986,0.7299925317003472,29,0.1950548650485251,0.32717206792425785,False,True,False,False,False,False,True,True,False
320,667213,3511,148089,0.5921784727814334,0.751000336678268,0.32568503995553566,4,0.5552692510512849,0.5650240863368877,True,True,False,False,False,True,False,False,False
134,307621,4626,80372,0.5578859263752866,0.6786598631299828,0.8644671613372593,10,0.6379458224625151,0.4171421612765424,False,False,False,False,True,False,True,True,False
448,299366,1113,80722,0.22295720769021032,0.729480091268501,0.7473098518808954,27,0.8717816163448618,0.6191145892294143,False,False,False,False,True,False,True,False,False
9,547608,598,35432,0.6031301789286692,0.25299550442423524,0.7365097653410505,8,0.8213986431777697,0.4690676291552346,True,False,False,True,False,False,False,True,False
432,99154,1310,416973,0.7972941161006097,0.17019621614328007,0.7346204829605651,9,0.9890529697562371,0.7028189334003676,True,False,False,False,False,False,False,False,True
31,581531,3837,310332,0.8061068647452562,0.7218596530262102,0.8008536332259305,14,0.9663533912479969,0.4660721392827003,True,True,False,False,False,True,False,True,False
164,705975,3199,391305,0.05969782227991438,0.2984807291614935,0.9485291604654135,8,0.6235097775605228,0.5059289894912019,True,False,False,False,False,False,False,False,True
153,415568,1519,32116,0.19716331181246438,0.22243615358672542,0.13687172057614638,25,0.5034711508099092,0.20787454575964537,True,True,False,False,False,True,False,False,True
268,602121,3525,430932,0.6682233605931954,0.2146085034797831,0.99952242686301,26,0.7606427082548155,0.6617833171050317,True,False,False,False,True,False,False,False,False
234,98476,4028,321882,0.8598319454143022,0.14840093256080777,0.8723396173640441,1,0.26137258345687964,0.5309907600999475,True,False,True,False,False,False,False,True,False
204,119560,4386,283600,0.5212170824492155,0.4268156556751779,0.441627204692538,11,0.3523760943168126,0.3802295923974208,False,False,False,True,False,True,False,False,False
54,925707,3479,135706,0.7075256683349804,0.2609485750249476,0.15743787288875266,16,0.7671259150592984,0.3397066686059907,False,True,False,False,False,False,False,True,False
71,306411,3840,50366,0.021072010656900564,0.8938654752170837,0.4537883866465805,1,0.9499707123076913,0.2971218350318966,False,False,True,False,False,False,True,True,False
304,567229,1296,495592,0.6084208118853993,0.689139636851098,0.7786117464169592,19,0.8953572149062006,0.5797110606547068,False,False,False,False,True,False,False,False,False
385,874241,2457,390078,0.9619091444366017,0.7438620447180111,0.602453467355111,29,0.07285719893248077,0.6141083895056152,True,False,False,True,False,False,True,True,False
62,554656,3566,21856,0.661014607032738,0.403610492101835,0.27955091602522275,20,0.23191650714027745,0.29109668910698905,True,False,False,False,False,True,False,False,False
263,868618,3520,200067,0.9222757166003197,0.6002095181307707,0.4067947136603649,18,0.27329789538547444,0.4288432787849429,False,False,False,True,False,True,False,False,True
346,298128,3180,234082,0.5660094581310737,0.5007978407040474,0.9542988498767065,26,0.38318896118728785,0.5399873957385509,False,False,False,False,False,False,False,False,True
330,440157,4941,491271,0.8433787377759276,0.16745146052251547,0.8038208556315849,7,0.07072576791131668,0.6537913336101531,False,True,False,False,False,False,False,True,False
134,208990,3448,61615,0.12416240825714753,0.04785369505078452,0.12406937574688226,9,0.23088301591055538,0.18124993819164836,True,False,False,False,False,False,False,False,False
219,450899,4231,346270,0.12351326288681652,0.6835184547408397,0.5453919617484793,27,0.7161428863374448,0.47786598781893336,False,False,False,False,False,False,False,True,False
176,262481,1601,75137,0.12017932919579455,0.12117245922759368,0.9309848765087553,6,0.2444512527018291,0.5099044053013152,False,False,False,True,False,False,True,False,True
262,5801,1537,332149,0.4888495520367091,0.05734915320723455,0.034308788260434486,20,0.9425418037903639,0.32356824084563934,True,True,False,False,False,False,False,True,False
106,635826,4731,419007,0.33026356083711506,0.4418673326716117,0.04254736947961413,6,0.42303391794772305,0.18910552973376815,True,False,False,False,True,True,False,False,True
213,903633,1291,300759,0.7191858537410359,0.7380263700085683,0.7167327311405849,1,0.09968575745559916,0.472142761999409,False,False,False,True,False,False,False,False,True
295,839397,4674,1348,0.9026219143003972,0.7688684392323732,0.5755456290998998,6,0.842672359642485,0.5232133579975812,False,True,False,False,False,False,False,False,True
358,614557,2278,37419,0.6193748285734819,0.8734696067160533,0.045999464309886884,16,0.9155009426268542,0.490635234837712,False,False,True,False,False,False,True,False,False
475,783053,1481,397094,0.2132105560985793,0.1992140224987642,0.9960164852278621,4,0.9281131087586235,0.6979979824161613,False,False,False,False,True,False,False,False,False
290,932473,1765,275001,0.9308768675291137,0.9856243938146526,0.5800952957092703,3,0.4939291890957097,0.6015483722042709,False,False,False,False,False,False,False,False,True
120,303113,1243,104053,0.5278573381379826,0.7632090719640938,0.49192974358334407,22,0.9205109615475504,0.34622676489934656,True,False,True,False,False,False,True,False,True
268,480485,2931,176101,0.7199455531357553,0.1572133459501729,0.4476970390674134,9,0.7091890208639275,0.48181729538704154,False,False,False,False,False,False,True,False,True
154,954953,874,480130,0.8905058504351772,0.8407212859954108,0.7006839368098108,24,0.19561574441293672,0.40340200953457295,False,True,False,False,False,False,True,False,True
304,96679,2253,372752,0.9898319320989026,0.4989592724848556,0.45835702766245534,24,0.533192419736345,0.5348080542779815,True,False,False,False,True,True,False,False,False
446,686065,4397,195286,0.5060639491016738,0.06654636803982272,0.6590767790789945,25,0.43284356761896114,0.5498443416725923,False,False,False,False,True,False,True,False,False
40,720663,3036,197610,0.8080627186836739,0.1320417718292608,0.4883342131528803,22,0.45105340465494626,0.326460407401825,True,False,False,True,False,True,False,False,False
457,295507,2491,247877,0.566867065318242,0.43389328190928056,0.6107177605322324,8,0.4133290740729969,0.540653577107815,True,True,False,False,False,True,False,False,False
337,166792,3428,288802,0.48645394599580594,0.5305068116040808,0.8051861303160417,7,0.17527419128887867,0.5933732227576456,False,False,False,False,False,False,True,True,False
481,932476,3946,286411,0.5377125192762898,0.9474924170132617,0.817168086777842,12,0.3900327731321134,0.668014463446672,True,False,False,False,False,False,False,True,False
291,562639,1091,374142,0.48427524382170417,0.21571247249816217,0.8490482201643839,1,0.5120013596846259,0.5511898445843493,False,False,False,False,False,False,False,False,False
307,640311,3069,343033,0.4210281187946806,0.474104510242809,0.20296971768056093,22,0.28567430578302544,0.277599704290324,True,False,False,False,False,True,False,True,False
315,696505,3372,199125,0.7237206905139878,0.2258894692773875,0.06111990055736849,12,0.17685066237519764,0.35854536486257604,True,False,False,False,True,False,False,False,True
212,617236,1676,186070,0.2496758159476592,0.5584006889264675,0.836138473935858,16,0.19823541055944205,0.3457558773466204,False,False,False,False,True,False,True,True,False
110,749974,1835,240463,0.6163814658060006,0.9093180729717816,0.04229784533128422,14,0.19297030850190788,0.1422103110694739,True,False,False,False,False,False,True,False,False
450,224188,612,479715,0.7129601777644295,0.567750571162874,0.21349074661098244,11,0.44675034393232904,0.5509966117590703,False,False,False,True,False,False,False,False,False
162,847667,4272,126513,0.892090833390705,0.5100705389649529,0.5261987984685289,20,0.20907951023150262,0.5172154486836767,False,False,True,False,False,False,False,False,True
125,281999,2345,472927,0.3318771489375857,0.7501294069181842,0.8554334302667076,19,0.7173270274147022,0.3482442682387217,False,True,False,False,False,True,False,False,False
59,434385,2487,445747,0.8605991035160644,0.14761354503098978,0.896781280573304,19,0.3356277280229836,0.5166954605066755,False,False,False,False,False,False,False,False,False
404,266677,2485,124892,0.9452911713258638,0.905614990434982,0.6280506546175062,13,0.9393842985210266,0.7752552173027274,False,True,False,False,False,True,False,False,False
16,182476,3792,316560,0.6486793827417188,0.5776339729658345,0.9667586933994017,12,0.06272920024461293,0.4101324971137567,False,False,False,False,False,False,False,False,False
149,155641,3742,249583,0.7714330079230131,0.6863094151479117,0.7299429351068216,10,0.30995269022857164,0.49259681282600254,True,False,False,True,False,False,False,False,False
404,654362,752,424583,0.4057069598188734,0.8189607606843993,0.5277244019670086,15,0.7383504068231059,0.4848013591028413,True,False,True,False,False,False,False,False,False
400,789366,623,149304,0.9521354197846927,0.6350378498931522,0.13437058147343128,29,0.6847833760259324,0.52766073180735,True,False,False,False,False,False,False,True,False
140,583725,1736,60048,0.6708614550864241,0.6412051852605812,0.42878551378884966,29,0.42063221381334326,0.323525231577444,False,False,False,False,False,False,True,False,False
472,971010,1123,497556,0.3101568086177675,0.7296214409659029,0.8223408486032524,28,0.8701977106465694,0.6489666197886387,True,False,True,False,False,False,False,False,True
7,161810,3656,193509,0.40426134723402285,0.052236556444110516,0.2836472000542103,13,0.07137203978058049,0.2777502770403375,True,False,False,False,False,True,False,True,False
148,929276,3636,50357,0.6177555141315761,0.38221050817324886,0.5782711449032015,13,0.5090980375428872,0.4311622378165997,True,False,False,False,True,False,True,False,False
34,95410,3889,158540,0.2341351645122951,0.9629367448796873,0.9834345037961918,24,0.2004138034112054,0.3575367539584097,False,False,False,True,False,True,False,True,False
241,24731,3917,198128,0.7539144043402921,0.2579358551301425,0.17442393517603416,15,0.3739434230983486,0.30130037672046034,False,False,False,False,True,False,True,False,False
283,670491,2155,250336,0.22469151626964312,0.542255448273765,0.10145725751466139,17,0.6990621327208146,0.2963610305259321,False,False,False,True,False,False,False,False,False
352,857756,1766,22497,0.5917891957709392,0.17542746220416494,0.7955966788413382,23,0.09897233040076059,0.49649764153494674,False,False,False,False,True,True,False,True,False
119,190169,3445,377153,0.6970065129948273,0.3232743152785851,0.02492181712226138,11,0.043771667385835045,0.14778657430375713,True,False,False,False,True,False,False,True,False
108,873152,1660,486679,0.8597478956615386,0.7170800427414993,0.6432559354256018,10,0.42083025703576116,0.3940947423393244,True,False,False,False,False,False,True,False,True
122,887865,2794,7258,0.7339004157889332,0.6430940240670584,0.33574499400490043,4,0.27142164850274686,0.2535340669643792,True,False,False,True,False,False,False,True,False
9,270033,940,319103,0.798825091552285,0.4143163618378992,0.7238138112881458,17,0.7205200032120906,0.44014260952161627,True,False,False,True,False,True,False,False,False
472,538857,2592,35902,0.9129318014978482,0.9380761914272074,0.12025317233920396,14,0.06555059438342625,0.5387114051491054,False,False,False,False,False,False,True,False,False
364,878625,3205,16454,0.5977715612220723,0.7750468154832006,0.330043942300576,2,0.9665054378614116,0.5499706010883065,True,False,False,True,False,False,True,False,True
252,211749,4259,38606,0.8462800106620166,0.2679238290288397,0.01703690378558964,7,0.6207521858834973,0.4032526601253467,True,False,False,True,False,False,False,True,False
368,90192,1053,445843,0.23187223102517207,0.465446313570162,0.23509099399646405,16,0.501265705899525,0.31347525619038874,True,False,False,False,False,False,False,True,False
325,784117,1612,318113,0.8147331707919729,0.8780345058027573,0.48325865221810327,26,0.41254966000227455,0.5183641135407119,False,True,False,False,False,False,True,False,True
125,92154,3277,87465,0.22168674130648025,0.022464113458892876,0.17761341248978735,17,0.7490052394655432,0.2194621152570638,True,False,True,False,False,True,False,True,False
290,213542,2333,483929,0.9346292187427798,0.581466284868711,0.5996555344206397,22,0.3563237857706043,0.6474138463958983,True,False,False,False,True,True,False,True,False
153,113073,1814,395001,0.32997333745766866,0.23196041115639676,0.11814662277953203,4,0.7769479124429537,0.2020495954334162,False,False,False,True,False,True,False,True,False
88,224894,3993,336823,0.17183799817561285,0.06382011785323094,0.7452235491265146,3,0.710692514146895,0.29086600496496245,True,False,True,False,False,False,False,True,False
458,524235,3638,90628,0.14816876012920188,0.9128610820221081,0.9216647650321507,23,0.5513489605984564,0.5217290043143812,True,False,False,False,False,False,False,False,False
410,799044,3612,442034,0.18727221693783236,0.8162830230837302,0.3859254662289092,25,0.8886724928688174,0.46923602142619664,False,False,False,True,False,False,True,True,False
470,580932,598,381929,0.44754030856316596,0.18529355880464005,0.5282060675278298,5,0.34598579033132815,0.4805103205414627,True,False,True,False,False,False,False,False,True
460,561357,4425,251957,0.522149391080059,0.8369464896609207,0.48851336270789736,6,0.057850166375766454,0.4562545266899551,False,False,False,False,True,False,False,False,True
235,873173,1979,14635,0.9137858325239185,0.1464274066080794,0.7853954729826991,23,0.37620115410697663,0.4859517069484415,True,False,True,False,False,False,False,False,True
292,425547,4896,77518,0.3810148029276955,0.4761613598588388,0.9941910297712052,26,0.875334914799087,0.5689780084751963,True,True,False,False,False,True,False,True,False
165,847329,1722,14409,0.2174823087870541,0.725773300478238,0.735685979234037,29,0.07731564614627529,0.3917395625937338,True,False,False,True,False,False,True,False,False
276,150006,1504,180828,0.7438211118393816,0.5338055966398717,0.2145302288725215,28,0.7631529743412233,0.33185317384087754,True,False,False,False,True,False,True,False,True
464,408311,976,19541,0.13465440792860595,0.8507807151429276,0.6960801516619828,6,0.825258956955748,0.5242504225069954,True,False,False,False,True,False,False,False,True
42,489710,1635,59022,0.8922833720151879,0.6168778617529157,0.6157639944318252,6,0.42795270602402524,0.4267695785159032,False,False,False,False,True,False,False,False,False
230,893976,3356,70064,0.40939963520880396,0.4319516471871968,0.21011988570445073,19,0.19451935924864716,0.3116339055794987,True,True,False,False,False,True,False,False,True
146,547994,2205,168399,0.6138414836549797,0.9251620902291506,0.24096183502250756,11,0.355515618102655,0.275630676212423,True,False,True,False,False,True,False,True,False
296,179588,1017,441104,0.1861843426165226,0.036294656972899464,0.6527868089091818,19,0.3984716555201313,0.404618273484912,True,False,False,False,True,False,False,False,True
485,632890,1720,222126,0.14552914907983672,0.48839885871571187,0.8078186605719776,14,0.9322588739011503,0.6632309757321203,False,True,False,False,False,True,False,True,False
155,495224,3006,25946,0.7988393747548556,0.6607815401913104,0.7624040635274477,15,0.28462247260816387,0.476914497912017,True,False,False,True,False,False,False,False,False
118,301773,4825,98616,0.4297022919145599,0.8360583904180348,0.606411890534753,5,0.9726126194051964,0.47908870717719443,True,False,False,True,False,False,True,False,False
241,445126,1691,364385,0.9867428127262102,0.5411565249338254,0.937542287536437,23,0.10882044038096406,0.7542757011352834,True,False,False,False,False,True,False,False,True
70,486756,4380,130622,0.5242979444524516,0.8855177198640226,0.7310455363623782,12,0.9740294218014746,0.46897374786635837,True,True,False,False,False,True,False,True,False
365,129746,3743,418772,0.8456529107576897,0.4262768356975579,0.5419159560260969,13,0.22331927697937803,0.4803686532611471,True,False,False,False,True,False,True,False,False
345,549719,2477,366589,0.9799636787214352,0.3171285850918649,0.816204995282764,22,0.16775972801906225,0.6576993907323399,True,True,False,False,False,False,True,False,True
262,192805,2742,378553,0.2811501615085016,0.9738120474544812,0.2904839792766557,18,0.12010043534723869,0.34305691568662444,True,True,False,False,False,True,False,False,True
479,569376,3590,128280,0.8008817121553661,0.6671809588342422,0.2634927447006429,3,0.31625875757328037,0.47343398435635264,True,False,True,False,False,True,False,False,True
253,704495,2387,378755,0.022006163324646,0.42577818501105613,0.9714550951394781,12,0.6165616118056024,0.5166734416736277,True,False,False,False,False,False,False,False,False
461,436231,1473,22775,0.6797541180610288,0.8781897369912638,0.9498217005126488,5,0.666330016644421,0.6174127560596857,True,True,False,False,False,True,False,True,False
453,760398,565,221649,0.7452010911178494,0.6830804140466382,0.8805161707508264,13,0.3699551036889327,0.7253323600025849,False,False,False,False,True,False,False,True,False
335,560673,3406,395051,0.47736371243550235,0.6379347057219226,0.21436909690827266,23,0.23075810056850843,0.30872188634000536,False,False,False,False,False,False,True,True,False
327,337343,1070,445861,0.162105210117502,0.7285379298194664,0.5876889837470788,29,0.9950288425352408,0.3802333461092301,False,False,False,True,False,False,True,False,True
184,305821,4392,429963,0.6167205480784498,0.738293109627116,0.5350500892219634,13,0.2705871436360401,0.37594630196268647,False,True,False,False,False,False,False,True,False
194,123104,807,175357,0.8975286594355575,0.49298338683910525,0.20310848572394857,6,0.37829051973348005,0.4379303906531932,True,False,True,False,False,False,True,False,False
411,17818,3908,439100,0.9313191995782689,0.41930756139784775,0.44778817091668977,29,0.48097952910982134,0.571196398620804,False,False,False,False,True,True,False,False,True
158,486438,4242,494944,0.7461023904196028,0.9092826811636352,0.46514585544887355,16,0.7395880577547546,0.43098118498911436,False,True,False,False,False,False,True,False,False
200,330145,1282,410320,0.263713258425602,0.4972477395624022,0.24062263870143974,26,0.15209473251778138,0.2837352285366541,False,False,True,False,False,True,False,False,False
470,160049,4716,15927,0.87032692605992,0.21582163789953768,0.954880820382587,3,0.2661341615202889,0.7426145004506232,True,False,False,True,False,False,True,False,False
315,579120,1265,136593,0.888823066701695,0.5216027858250585,0.4927149916416136,7,0.9969056799510674,0.5535344213534709,False,True,False,False,False,False,True,True,False
266,832363,3975,307230,0.3672422057452206,0.03442209991364131,0.5248918636403362,21,0.825159050293576,0.44438125688173685,False,False,True,False,False,True,False,False,True
423,613278,1272,146352,0.18298173654368066,0.7233183519607721,0.5985788921354929,10,0.4438733046995419,0.5697217425288142,False,False,False,False,True,True,False,False,True
410,214966,4357,64266,0.8746594341333682,0.12698405905880905,0.886952439058839,4,0.10868913774349787,0.6584443843501294,True,False,False,False,True,False,False,False,False
431,77204,3685,162825,0.8850973152528143,0.1117242653425714,0.5333096842561509,12,0.8667086663013114,0.64736427066817,True,False,False,True,False,False,False,False,True
147,50784,1039,183600,0.10090608455121408,0.9463561431786484,0.5409657645403234,6,0.7830042151545673,0.4416103362371911,False,False,False,False,False,True,False,False,True
346,897737,2549,443821,0.9669842922224883,0.7725566814587289,0.24019333509286933,18,0.5806877057825985,0.419985942795291,False,True,False,False,False,True,False,True,False
320,14921,3783,463211,0.5330805530787978,0.41422877634130695,0.6028171913431709,7,0.40445710720695927,0.5231667055054733,True,False,True,False,False,False,False,False,True
105,826391,2163,95971,0.9937301949429362,0.23957614240561165,0.3811495315875365,2,0.9356147526392536,0.4746135941023217,False,False,False,True,False,True,False,False,False
248,823760,1547,160149,0.44500825021668144,0.8434904805269523,0.6467814958452633,23,0.2956608825478648,0.42509352949970475,False,False,False,True,False,False,True,False,True
494,931363,4336,250307,0.5332833393595481,0.9685838436107523,0.30074635652914905,8,0.3209141265433648,0.5262890169554202,False,False,True,False,False,False,True,False,False
16,260564,3939,198756,0.2660828319712456,0.508354104607085,0.7157283697393596,18,0.875534482699329,0.30819318116445144,True,False,False,False,False,False,False,False,True
243,618794,1005,378354,0.8989474455153694,0.5800760722466543,0.6189027844561924,24,0.6263424539821029,0.535353260227874,False,False,False,False,False,False,True,False,False
53,79408,3747,431561,0.4437121170725773,0.24305349149232314,0.4744839725261665,28,0.9509004354839797,0.28831398337665,False,False,False,True,False,False,True,False,False
46,653140,4000,425252,0.8146140536273838,0.5892502640618966,0.09667243373102175,13,0.6450112079730161,0.25767200628716025,True,False,False,True,False,False,False,False,True
170,745126,2410,181345,0.07973427509508269,0.4005976350364131,0.6269681612612399,23,0.03299088828925956,0.25440035785032966,False,False,False,True,False,False,True,False,False
86,555996,1232,414218,0.7882466284948126,0.8455784994508668,0.8592789585833613,3,0.1767960943870257,0.5208487036052294,True,False,False,True,False,False,False,True,False
433,548135,4013,456236,0.4902431422514749,0.3771130198234427,0.17107439598517082,13,0.2818086015255946,0.40935480980420114,False,False,False,True,False,False,True,True,False
295,585277,2071,311584,0.005407879733105969,0.6487791484667654,0.08471946532761643,7,0.8672607981953736,0.2100656154847792,False,True,False,False,False,True,False,False,False
162,916815,3442,433614,0.2262629389987949,0.20346601343963522,0.03956878352180615,1,0.8308554939049035,0.22608234989475892,True,True,False,False,False,False,True,False,False
220,9922,4956,234098,0.19373021144311697,0.09067283586130348,0.03181873780895483,18,0.7903270618385178,0.053185213762056344,False,True,False,False,False,False,False,False,False
494,468144,2821,380915,0.7517645813094398,0.04035521992565139,0.8420691733781317,21,0.5535376204897232,0.7264621383906212,True,False,False,False,True,False,True,False,True
162,57335,3835,191588,0.4772021897932186,0.4156454373305738,0.7276149404789571,16,0.13895994941357148,0.30574032506944065,True,True,False,False,False,False,False,True,False
466,918345,4874,72466,0.15971839668709742,0.1635287213914035,0.20229833490693616,11,0.13120076616053888,0.37227642763683394,True,True,False,False,False,False,False,False,True
